Date,ASML,AMAT,LRCX,NVDA,AMD,INTC,AVGO,MRVL,MU,TSM,WDC,STX,ANET,CSCO,NOK,CIEN,EQIX,DLR,MSFT,AMZN,GOOGL,META,ORCL,IBM,PLTR,SNOW,DDOG,AI,QCOM,AAPL,TSLA,CRWV,NBIS,CEG,VST,ASX,USO,UNG,BNO,JJC,PPLT,PALL,GLD,SLV,DBA,WEAT,CORN,SOYB,COW,DBC,GSG,PDBC,^IXIC,^SOX,^GSPC,NASDAQ_dotcom,SP500_dotcom,SP500_gfc
2021-06-30,659.969970703125,136.52615356445312,61.81326675415039,19.95678329467773,93.93000030517578,51.3745231628418,43.479400634765625,57.21033477783203,82.87991333007812,111.02279663085938,53.56320190429688,75.80323028564453,22.64437484741211,45.93737411499024,4.778800010681152,56.88999938964844,727.4472045898438,127.6960678100586,259.9818725585937,172.00799560546875,121.08869934082033,345.0025939941406,72.75101470947266,115.24363708496094,26.36000061035156,241.8000030517578,104.08000183105467,62.52999877929688,128.7791290283203,133.50204467773438,226.5666656494141,,,,16.93308448791504,6.269680976867676,49.880001068115234,52.31999969482422,19.25,21.520000457763672,10.026000022888184,51.93199920654297,165.6300048828125,24.21999931335449,16.43981170654297,33.849998474121094,21.3700008392334,23.700000762939453,37.900001525878906,16.75015640258789,16.09000015258789,10.178619384765623,14503.9501953125,3345.31005859375,4297.5,,,
2021-07-01,648.9549560546875,132.25973510742188,60.13850021362305,20.16580581665039,93.30999755859376,51.255558013916016,42.82288360595703,56.28837966918945,78.13025665283203,109.41510772705078,53.329891204833984,74.67391204833984,22.711875915527344,46.318729400634766,4.823714256286621,57.79999923706055,722.9517822265625,127.1698760986328,260.65362548828125,171.64849853515625,121.4407958984375,351.6306457519531,74.3398666381836,115.4401626586914,24.71999931335449,236.75,104.56999969482422,63.79999923706055,126.86000061035156,133.80419921875,225.97332763671875,,,,17.23431396484375,6.269680976867676,50.619998931884766,51.15999984741211,19.46999931335449,21.222299575805664,10.149999618530272,51.61600112915039,166.1999969482422,24.11000061035156,16.298622131347656,33.20000076293945,21.350000381469727,23.76000022888184,37.60499954223633,16.811065673828125,16.209999084472656,10.24448299407959,14522.3798828125,3295.06005859375,4319.93994140625,,,
2021-07-02,656.8172607421875,132.46104431152344,59.98365020751953,20.440174102783203,94.6999969482422,51.94189453125,42.6888427734375,56.31780624389648,78.3448257446289,109.86785125732422,52.8406982421875,75.02737426757812,22.849374771118164,46.72896194458008,4.841679096221924,57.91999816894531,725.5438842773438,127.53482818603516,266.4598693847656,175.5489959716797,124.23074340820312,351.9382019042969,76.4708251953125,110.07853698730467,24.440000534057617,237.2400054931641,106.47000122070312,60.52999877929688,128.4637908935547,136.42628479003906,226.3000030517578,,,,17.38037109375,6.363142490386963,50.93000030517578,51.63999938964844,19.64999961853028,21.5,10.230999946594238,52.15999984741211,167.2899932861328,24.549999237060547,16.192729949951172,32.599998474121094,21.06999969482422,23.81999969482422,37.297000885009766,16.967689514160156,16.260000228881836,10.315414428710938,14639.330078125,3315.830078125,4352.33984375,,,
2021-07-06,655.2220458984375,131.1379852294922,59.07740020751953,20.651195526123047,94.47000122070312,51.32877731323242,43.15478897094727,56.39627456665039,79.07628631591797,110.92117309570312,52.042930603027344,73.8204574584961,23.433124542236328,46.24018859863281,4.868628025054932,57.72999954223633,742.4112548828125,129.274658203125,266.4693298339844,183.78700256347656,125.15559387207033,350.0331115722656,77.64845275878906,109.10368347167967,24.68000030517578,239.0500030517578,108.68000030517578,59.9900016784668,127.21138763427734,138.43426513671875,219.8600006103516,,,,16.741384506225586,6.363142490386963,49.900001525878906,51.43999862670898,19.299999237060547,21.309999465942383,10.187000274658203,52.02000045776367,168.1199951171875,24.229999542236328,15.733861923217772,31.200000762939453,19.82999992370605,22.299999237060547,37.790000915527344,16.50651741027832,15.90999984741211,10.041823387145996,14663.6396484375,3307.919921875,4343.5400390625,,,
2021-07-07,659.33935546875,129.3067626953125,58.287994384765625,20.3251895904541,90.54000091552734,51.209808349609375,42.81376647949219,55.59200286865234,76.2869644165039,109.2580337524414,52.17840194702149,75.70840454101562,23.409374237060547,46.48457717895508,4.841679096221924,56.79999923706055,750.296630859375,130.6071014404297,268.64794921875,184.82899475097656,125.43726348876952,347.7609558105469,80.46163940429688,109.92129516601562,22.88999938964844,248.75,107.30999755859376,58.40999984741211,126.1121826171875,140.91989135742188,214.88333129882807,,,,17.69986915588379,6.33977746963501,48.65999984741211,50.15999984741211,18.82999992370605,21.6299991607666,10.151000022888184,53.44599914550781,168.75999450683594,24.239999771118164,15.707390785217283,31.25,19.670000076293945,22.729999542236328,37.15299987792969,16.306385040283203,15.6899995803833,9.920225143432615,14665.0595703125,3261.72998046875,4358.1298828125,,,
2021-07-08,643.586181640625,127.06329345703124,57.56983184814453,19.85726356506348,89.73999786376953,50.68819046020508,42.90130233764648,55.24836730957031,75.20439147949219,108.90691375732422,51.04196548461914,74.57048034667969,23.13500022888184,46.48457717895508,4.859644889831543,56.47999954223633,750.6409912109375,131.1927032470703,266.2390441894531,186.57049560546875,124.01898956298828,342.9586181640625,79.99433898925781,110.64458465576172,23.07999992370605,250.3000030517578,107.0999984741211,58.5,124.59851837158205,139.62347412109375,217.60333251953125,,,,17.115650177001953,6.191796779632568,49.52000045776367,51.43999862670898,19.14999961853028,21.39999961853028,10.04699993133545,52.358001708984375,168.64999389648438,24.01000022888184,15.592673301696776,31.100000381469727,19.39999961853028,22.6200008392334,36.888301849365234,16.445608139038086,15.779999732971191,10.00128936767578,14559.7802734375,3222.81005859375,4320.81982421875,,,
2021-07-09,660.466552734375,129.33555603027344,58.21770095825195,20.004425048828125,90.9000015258789,51.23725891113281,43.78395080566406,55.965110778808594,76.79410552978516,111.39237213134766,52.81059265136719,75.82911682128906,23.62687492370605,46.903507232666016,4.913540363311768,57.65999984741211,743.5079956054688,132.1941680908203,266.7380676269531,185.9669952392578,124.4896011352539,347.6915283203125,82.02247619628906,111.25777435302734,23.290000915527344,269.489990234375,108.12000274658205,59.18999862670898,127.42765045166016,141.44625854492188,218.9833374023437,,,,17.635963439941406,6.363142490386963,50.40999984741211,51.560001373291016,19.46999931335449,21.71999931335449,10.276000022888184,52.57400131225586,169.2100067138672,24.190000534057617,15.627967834472656,30.850000381469727,19.1299991607666,22.700000762939453,37.05339813232422,16.63703727722168,16.0,10.10768699645996,14701.919921875,3278.389892578125,4369.5498046875,,,
2021-07-12,676.1815185546875,131.1571502685547,59.41178894042969,20.465620040893555,90.80999755859376,51.91444396972656,44.291839599609375,56.28912353515625,77.59384155273438,113.3049545288086,53.35247421264648,76.70845794677734,23.18124961853028,46.45838165283203,4.823714256286621,56.7599983215332,751.8736572265625,133.82371520996094,266.1430358886719,185.9275054931641,125.93465423583984,350.4101867675781,81.3869400024414,110.78607940673828,22.950000762939453,267.0599975585937,107.76000213623048,57.5099983215332,128.3646697998047,140.8516845703125,228.5666656494141,,,,17.62683868408203,6.4020843505859375,50.310001373291016,52.400001525878906,19.39999961853028,21.600000381469727,10.496000289916992,53.34600067138672,169.0,24.280000686645508,15.892701148986816,32.0,19.71999931335449,23.15999984741211,37.3129997253418,16.663143157958984,16.020000457763672,10.12795352935791,14733.240234375,3319.0,4384.6298828125,,,
2021-07-13,674.853515625,130.66818237304688,59.34053802490234,20.20372009277344,90.26000213623048,52.04255676269531,44.13317489624024,55.739288330078125,76.51126861572266,114.47840881347656,52.742862701416016,76.29463195800781,23.123750686645508,46.53694152832031,5.28183126449585,56.86000061035156,745.9733276367188,131.96507263183594,269.6555480957031,183.8679962158203,126.2976531982422,349.3485107421875,81.3775863647461,110.28294372558594,22.450000762939453,264.6199951171875,106.58999633789062,55.119998931884766,127.2023696899414,141.96287536621094,222.8466644287109,,,,17.179542541503906,6.5033345222473145,51.150001525878906,51.63999938964844,19.709999084472656,21.43000030517578,10.350000381469728,52.854000091552734,169.22000122070312,24.07999992370605,15.93682098388672,31.700000762939453,19.989999771118164,23.14999961853028,37.96810150146485,16.802364349365234,16.15999984741211,10.229283332824709,14677.650390625,3300.81005859375,4369.2099609375,,,
2021-07-14,684.4927978515625,130.0546112060547,58.69551849365234,19.796152114868164,89.05000305175781,51.72227096557617,43.91251754760742,54.99308776855469,76.55028533935547,114.93112182617188,52.6901741027832,77.26018524169922,23.078125,47.20898818969727,5.245901107788086,56.959999084472656,753.94921875,133.55210876464844,271.1239318847656,184.08399963378903,127.18580627441406,344.9232177734375,82.81281280517578,109.92129516601562,21.559999465942383,252.5399932861328,104.66999816894533,51.43999862670898,129.5179443359375,145.3842315673828,217.7933349609375,,,,17.161291122436523,6.425449848175049,49.70000076293945,51.20000076293945,19.18000030517578,21.31999969482422,10.55500030517578,52.83399963378906,171.0399932861328,24.32999992370605,16.113311767578125,32.650001525878906,20.489999771118164,23.6299991607666,37.8849983215332,16.63703727722168,15.970000267028809,10.117819786071776,14644.9501953125,3289.179931640625,4374.2998046875,,,
2021-07-15,672.4844970703125,127.70567321777344,58.01726150512695,18.92289924621582,86.93000030517578,51.07254409790039,43.52498245239258,54.68871307373047,75.01907348632812,108.59276580810548,50.35708999633789,74.26873779296875,23.003124237060547,46.8249626159668,5.165057182312012,56.4900016784668,755.9432373046875,133.322998046875,269.70361328125,181.5599975585937,125.96389770507812,341.7779235839844,80.89916229248047,110.41656494140624,21.46999931335449,251.0,103.4800033569336,52.2400016784668,127.45466613769533,144.73114013671875,216.86666870117188,,,,17.179542541503906,6.526699066162109,49.040000915527344,50.59999847412109,18.8799991607666,21.549999237060547,10.640000343322754,51.0620002746582,171.07000732421875,24.3799991607666,16.166255950927734,33.29999923706055,20.40999984741211,23.549999237060547,37.88399887084961,16.550024032592773,15.859999656677246,10.067155838012695,14543.1298828125,3217.739990234375,4360.02978515625,,,
2021-07-16,656.7025756835938,122.89273834228516,55.90266418457031,18.11949157714844,85.88999938964844,50.30384063720703,42.679718017578125,52.99013137817383,73.15630340576172,106.93889617919922,48.3175163269043,72.81180572509766,22.715625762939453,46.86859893798828,5.102177619934082,55.04999923706055,753.6137084960938,133.5181884765625,269.43487548828125,178.68150329589844,125.92919158935548,338.5036315917969,82.07174682617188,109.1980209350586,21.3700008392334,250.82000732421875,104.63999938964844,50.63999938964844,125.87791442871094,142.69393920898438,214.7400054931641,,,,17.170419692993164,6.511122226715088,49.13999938964844,51.31999969482422,18.8799991607666,21.61000061035156,10.25100040435791,48.97600173950195,169.41000366210938,23.770000457763672,16.21038055419922,34.150001525878906,20.21999931335449,23.61000061035156,37.97010040283203,16.550024032592773,15.899999618530272,10.041823387145996,14427.240234375,3145.449951171875,4327.16015625,,,
2021-07-19,653.4354248046875,123.31454467773438,56.19145584106445,18.73683357238769,86.58000183105469,50.00185394287109,42.460899353027344,53.8050537109375,72.73692321777344,106.57855224609376,47.4068603515625,72.66524505615234,22.63249969482422,46.310020446777344,5.030316352844238,54.150001525878906,756.1788330078125,132.6694793701172,265.8456726074219,177.47950744628906,123.55680084228516,334.3263854980469,81.5933609008789,108.4276123046875,21.540000915527344,252.27999877929688,104.83000183105467,51.209999084472656,125.04898071289062,138.85342407226562,215.4066619873047,,,,16.239328384399414,6.596795082092285,45.84000015258789,52.59999847412109,17.639999389648438,20.959999084472656,10.001999855041504,48.507999420166016,169.61000061035156,23.290000915527344,16.01624298095703,34.54999923706055,20.350000381469727,23.450000762939453,37.560001373291016,15.888718605041504,15.279999732971191,9.661834716796877,14274.98046875,3147.510009765625,4258.490234375,,,
2021-07-20,653.483154296875,126.52637481689452,57.67052459716797,18.5694637298584,87.11000061035156,50.550926208496094,42.72714614868164,55.53308868408203,73.52690124511719,107.54869842529295,48.64866256713867,73.69976043701172,22.73062515258789,46.76385498046875,5.218953609466553,54.540000915527344,754.6834106445312,133.24659729003906,268.0625305175781,178.6595001220703,125.1749267578125,338.9997253417969,83.16929626464844,110.03925323486328,22.18000030517578,256.2699890136719,107.5199966430664,53.150001525878906,125.73375701904295,142.45997619628906,220.1666717529297,,,,16.604461669921875,6.721409797668457,46.5099983215332,54.36000061035156,17.90999984741211,21.420000076293945,9.967000007629396,49.31600189208984,169.38999938964844,23.13999938964844,16.289796829223633,34.54999923706055,20.75,23.700000762939453,37.70500183105469,16.1236572265625,15.5,9.788497924804688,14498.8798828125,3190.949951171875,4323.06005859375,,,
2021-07-21,688.7821655273438,132.30767822265625,60.535587310791016,19.365636825561523,89.41000366210938,51.45688629150391,43.678184509277344,57.27096176147461,75.28240203857422,108.90691375732422,48.50566864013672,71.20834350585938,22.9481258392334,47.02569580078125,5.209970474243164,55.54999923706055,743.0004272460938,131.27760314941406,270.0587158203125,179.25999450683594,126.50345611572266,343.5340881347656,84.13550567626953,111.08482360839844,22.520000457763672,259.29998779296875,108.38999938964844,54.02999877929688,128.0944061279297,141.72889709472656,218.42999267578125,,,,16.723134994506836,6.807082653045654,48.27000045776367,54.68000030517578,18.59000015258789,21.46699905395508,10.100000381469728,49.66999816894531,168.75999450683594,23.420000076293945,16.536880493164062,34.900001525878906,20.799999237060547,23.700000762939453,37.97999954223633,16.445608139038086,15.81999969482422,10.01142406463623,14631.9501953125,3288.75,4358.68994140625,,,
2021-07-22,697.3035278320312,131.521484375,60.41019058227539,19.549217224121094,91.20999908447266,51.209808349609375,43.43289566040039,56.92732238769531,73.66343688964844,107.696533203125,47.45201110839844,71.67384338378906,23.33562469482422,47.60173416137695,5.165057182312012,55.41999816894531,743.9611206054688,130.68350219726562,274.607666015625,181.9015045166016,127.36878204345705,348.4555053710937,85.0735855102539,110.62098693847656,22.06999969482422,267.29998779296875,110.1999969482422,53.08000183105469,128.33761596679688,143.09356689453125,216.4199981689453,,,,17.188676834106445,6.604582786560059,49.16999816894531,55.79999923706055,18.950000762939453,21.770000457763672,10.201000213623049,50.72200012207031,169.08999633789062,23.559999465942383,16.695720672607422,34.099998474121094,20.559999465942383,23.270000457763672,38.20500183105469,16.576128005981445,16.0,10.102621078491213,14684.599609375,3259.419921875,4367.47998046875,,,
2021-07-23,714.70947265625,132.7199249267578,60.82246017456055,19.5132999420166,92.1500015258789,48.50106430053711,44.05475616455078,57.85024642944336,74.06331634521484,107.90904998779295,47.97883987426758,73.69112396240234,23.811250686645508,48.20396041870117,5.165057182312012,56.209999084472656,755.4356689453125,131.43035888671875,277.99530029296875,182.83200073242188,131.92466735839844,366.9106750488281,82.25938415527344,111.11624908447266,21.809999465942383,264.9200134277344,111.2300033569336,51.36000061035156,130.53607177734375,144.8091583251953,214.4600067138672,,,,17.435144424438477,6.4332380294799805,49.470001220703125,56.27999877929688,19.07999992370605,22.200000762939453,9.923999786376951,49.93000030517578,168.55999755859375,23.350000381469727,16.616300582885742,33.54999923706055,20.01000022888184,23.040000915527344,38.44369888305664,16.663143157958984,16.049999237060547,10.13301944732666,14836.990234375,3280.06005859375,4411.7900390625,,,
2021-07-26,720.3936157226562,132.767822265625,60.833866119384766,19.24990463256836,91.81999969482422,49.69986724853516,43.97178268432617,57.87970733642578,74.41441345214844,106.85575103759766,48.37019729614258,74.37220001220703,23.58562469482422,48.41343307495117,5.245901107788086,56.61000061035156,751.8372802734375,130.51377868652344,277.4003601074219,184.99099731445312,132.936279296875,369.5599060058594,82.4188461303711,112.24048614501952,22.1299991607666,268.79998779296875,109.79000091552734,51.5,129.29270935058594,145.22828674316406,219.2066650390625,,,,17.435144424438477,6.456603527069092,49.66999816894531,56.959999084472656,19.200000762939453,23.020000457763672,9.991000175476074,49.75600051879883,168.16000366210938,23.36000061035156,17.004573822021484,33.5,20.239999771118164,23.280000686645508,38.84320068359375,16.784961700439453,16.18000030517578,10.219149589538574,14840.7099609375,3276.919921875,4422.2998046875,,,
2021-07-27,712.2828369140625,129.33555603027344,59.14295196533203,19.16409683227539,91.02999877929688,48.6657829284668,43.34444427490234,56.92732238769531,72.38581848144531,104.90618133544922,46.93272018432617,73.43250274658203,23.41437530517578,48.247596740722656,5.165057182312012,56.45000076293945,763.0037841796875,131.87167358398438,274.99151611328125,181.3195037841797,130.8187713623047,364.9461364746094,82.362548828125,112.22476196289062,21.68000030517578,262.67999267578125,109.62000274658205,50.90999984741211,126.97713470458984,143.06436157226562,214.9266662597656,,,,17.59032440185547,6.33977746963501,49.470001220703125,54.959999084472656,19.1200008392334,22.88999938964844,9.840999603271484,48.48799896240234,168.44000244140625,22.959999084472656,16.907503128051758,33.29999923706055,20.25,23.25,38.70500183105469,16.689245223999023,16.079999923706055,10.178619384765623,14660.580078125,3215.969970703125,4401.4599609375,,,
2021-07-28,725.9057006835938,131.5502471923828,60.32184600830078,19.458425521850582,97.93000030517578,48.56513214111328,43.55325698852539,57.91897964477539,73.68292999267578,106.31985473632812,47.80573654174805,74.65666961669922,23.565624237060547,47.80247497558594,5.218953609466553,56.790000915527344,758.0006713867188,130.8362579345703,274.6844482421875,181.51600646972656,134.97840881347656,370.37347412109375,81.78094482421875,111.45433807373048,22.559999465942383,269.3599853515625,111.4499969482422,52.790000915527344,128.33761596679688,141.3195037841797,215.6600036621093,,,,17.772886276245117,6.4020843505859375,49.720001220703125,55.400001525878906,19.1299991607666,22.31999969482422,9.98900032043457,48.96200180053711,169.2899932861328,23.170000076293945,16.933979034423828,34.099998474121094,20.25,23.26000022888184,38.34529876708984,16.767559051513672,16.1200008392334,10.229283332824709,14762.580078125,3272.449951171875,4400.64013671875,,,
2021-07-29,731.4942626953125,131.8282928466797,58.86176681518555,19.617063522338867,102.9499969482422,49.14165115356445,44.14229583740234,59.21501159667969,75.17514038085938,107.3177261352539,48.51319122314453,75.17391967773438,23.81312561035156,48.06431579589844,5.4345383644104,57.77999877929688,712.7459106445312,127.72152709960938,274.9530639648437,179.99600219726562,134.6645050048828,355.52996826171875,82.20307159423828,111.58009338378906,22.18000030517578,268.260009765625,111.2300033569336,51.66999816894531,136.0411376953125,141.96287536621094,225.7833404541016,,,,17.69073486328125,6.807082653045654,50.63999938964844,56.7599983215332,19.489999771118164,22.71999931335449,9.949999809265137,49.36199951171875,171.1699981689453,23.71999931335449,16.872209548950195,34.70000076293945,20.450000762939453,23.559999465942383,38.1150016784668,17.063405990600586,16.360000610351562,10.38127899169922,14778.259765625,3333.239990234375,4419.14990234375,,,
