path_index,q900,q950,q990
0,-0.3966204794368581,-0.0017216824782341441,0.7263248062768147
1,-0.3099271403036869,0.11491964353585352,0.719258583294165
2,-0.32218564667041544,0.06921835244403875,0.7956850568927519
3,-0.2887020412065143,0.0565011950829542,0.815228673370109
4,-0.20947675663417123,0.1426682883648875,0.6625102912325074
5,-0.2246812769348994,0.12810898841990415,0.6029851373355855
6,-0.1861630145876991,0.08878419540416664,0.5507809860023233
7,-0.1369843723879197,0.12435764343385015,0.5554724128634264
8,-0.16063084873574804,0.15619583664933268,0.7197509545116688
9,-0.06512959054536671,0.20785315401848417,0.71279593606743
10,-0.0854302634452708,0.1616533845574388,0.7065134913329547
11,-0.11025897694982174,0.239691541359519,0.9000571378339725
12,-0.16953634731494524,0.16726102901726742,0.9083621111483291
13,-0.17519904365788494,0.14389895592460564,0.9618175264280457
14,-0.10545981601265636,0.12918995668617433,0.7864976349429752
15,-0.10648211979903759,0.14165133792883283,0.8722794447507084
16,-0.11305379731001827,0.2562892840129589,0.7655779256527235
17,-0.0925862277047373,0.3328474319617833,0.9580586207995369
18,-0.04580092668231627,0.39734050950786354,0.9703962360079793
19,0.004179103826492592,0.44278738985873184,0.9569665001167007
20,0.01964131776431891,0.38698691576725847,1.082539897795046
21,0.049989915196213715,0.365209627984786,1.0697883358647575
22,-0.012950313073019536,0.3390248789008881,1.1035676239736116
23,-0.04866818906534086,0.4235698597844714,1.1820196065474176
24,0.015379487028927389,0.43556274652482185,1.2657591741456526
25,0.022087136885559112,0.42038634845949546,1.1111602704139478
26,0.062139925884398595,0.4534425846634229,1.0162290544381942
27,0.09722370922978527,0.4224972360711046,0.9884563247175968
28,0.08261425329865732,0.3862607325594919,1.0412261324356233
29,0.08046225659728531,0.48155103088082984,1.150522709757922
30,0.05984453599225234,0.4346877699430029,1.1611994446583258
31,0.04492527580323612,0.38229757201873693,1.1663120326214205
32,0.047780178087486004,0.36825047881211753,1.1470236530616928
33,0.1224507289469728,0.4463467709717396,1.3346827304767328
34,0.07442437844631641,0.3996686221964893,1.1183840780128518
35,0.001247709246392588,0.4080307362026797,1.1871257679494422
36,0.06706419251994772,0.45152718883063,1.0455454525650203
37,0.07064313941471018,0.4268821346909359,1.0159631375250788
38,0.13759715427613223,0.49536331196852845,1.0438339266732684
39,0.11702496064991638,0.5107403293981341,1.3550099225832433
40,0.10523656993451393,0.5288684779929931,1.1213492756295653
41,0.13936336724566223,0.48246676896443824,1.072523336866869
42,0.03504506228195975,0.4715655470730992,1.2026655789224256
43,0.07867044436411352,0.4332212148810697,1.1602866501754363
44,0.08464382826999553,0.45080219116638964,1.2099344403949917
45,0.11669414273685738,0.474145990544085,1.2144197222418898
