path_index,q900,q950,q990
0,-0.4710993502454689,-0.052075733248837665,0.6579319615601071
1,-0.38319349931432445,-0.007480253326694861,0.761437896897204
2,-0.35418678723436353,-0.0011098723774064412,0.6655092838546337
3,-0.4120694044093662,-0.00443285365946497,0.7464667414258551
4,-0.3817588725394444,0.06921504255106356,0.708416105094918
5,-0.33964410145435764,0.06039440601872828,0.7808033309192972
6,-0.31837717703476837,0.029140205185203858,0.6603461243195574
7,-0.3097450798633227,0.05817107087850206,0.7100421453671046
8,-0.28884887149838384,0.05540518027737226,0.6508834079612381
9,-0.3009597349913898,0.10331878836636345,0.6192272310959167
10,-0.2980815235476335,0.12757816732166663,0.6776189141496455
11,-0.24867932698706738,0.08740713979923043,0.7254828601406046
12,-0.30444997353380665,0.04481140085683306,0.6564263244913546
13,-0.3143030685985569,0.07444142927870318,0.8865126038189974
14,-0.2592589452606175,0.038839550038446864,0.8119611574512556
15,-0.2699900761340817,0.03140853831454035,0.8390962956690309
16,-0.3072002685854631,0.03454473172811195,0.8965664545600702
17,-0.29903087376414417,0.07281525517409962,0.8039972682070595
18,-0.30163980400118856,0.05976150448116412,1.116803575928083
19,-0.2968008725815073,0.14383394560595245,0.9714724644424986
20,-0.23832982609656878,0.12587776608278575,0.8423851467843171
21,-0.22834148690958886,0.13429580040855088,0.7512956163224692
22,-0.23961447006542952,0.09318522626257894,0.8565559086011785
23,-0.25366125904015874,0.11904709379631537,0.7279516180115111
24,-0.23906897008412956,0.1266158007870391,0.7312498977724621
25,-0.20007761230140902,0.09707283664944343,0.685960575086407
26,-0.15502763521828775,0.08982186616121275,0.8469461342664024
27,-0.21712399670835947,0.1225383353115684,0.882933941092835
28,-0.19479560478813818,0.14215609207181693,0.8008343305953498
29,-0.2039408331063067,0.19619957824910803,0.8032090296305358
30,-0.17697581099401974,0.18489347439855183,0.7125375579153437
31,-0.14758252195043403,0.12530078051520538,0.7660994588037452
32,-0.16622817885852242,0.1410172232966974,0.7466495970319996
33,-0.16035041040954892,0.14305827848512032,0.9088916014141557
34,-0.1747587096273201,0.11849758465294297,0.7820130945122166
35,-0.22871033051037964,0.12939101424945193,0.8878664695526195
36,-0.20918306511485718,0.1156015452059875,0.9635687548228002
37,-0.2046165539003854,0.08427985527298155,0.9817724715087679
38,-0.17817817959497884,0.11756073859475731,1.1284986561283514
39,-0.17254151073728066,0.14459804356331157,0.9125089321972565
40,-0.13693266506984492,0.19137475274608287,0.8909291265629071
41,-0.16276746925936542,0.20007833405901054,0.8710056865124701
42,-0.1495935041181674,0.19142621247546865,0.8310505872844666
43,-0.10256996336582065,0.22713975545326143,0.8414075665440542
44,-0.09432225380455839,0.21289434056671303,0.791810353546415
45,-0.14788500979708477,0.2112382240545281,0.8607019901914265
46,-0.11264820301010733,0.20595144642502414,0.7645277760624146
47,-0.12438569850858604,0.18879243737712087,0.6956423652048841
48,-0.053415824650881086,0.21436251860355385,0.7952273097820979
49,-0.03985276975432368,0.22486556481821235,0.8636135356547259
